,Stance,Relevancy,,
58872,discuss,0.5633252263,0,
58873,unrelated,0.3243765533,1,
58874,unrelated,0.3586286306,1,
58875,unrelated,0.4038599432,1,
58876,unrelated,0.2819158137,1,
58877,discuss,0.4630535245,0,
58878,unrelated,0.3380036354,1,
58879,unrelated,0.2476662397,1,
58880,agree,0.4474131763,0,
58881,discuss,0.6084938049,1,
58882,discuss,0.3536902666,0,
58883,discuss,0.7271594405,1,
58884,unrelated,0.414950192,1,
58885,unrelated,0.4040170014,1,
58886,discuss,0.5455961823,0,
58887,unrelated,0.3863945901,1,
58888,unrelated,0.3358055055,1,
58889,agree,0.4779245555,0,
58890,agree,0.780955255,1,
58891,unrelated,0.4214226305,1,
58892,discuss,0.6168481708,1,
58893,unrelated,0.3390874267,1,
58894,unrelated,0.3654415607,1,
58895,unrelated,0.2803218067,1,
58896,unrelated,0.3275605142,1,
58897,unrelated,0.4210290015,1,
58898,unrelated,0.4052511454,1,
58899,unrelated,0.2907003164,1,
58900,unrelated,0.5242881179,1,
58901,unrelated,0.31362468,1,
58902,unrelated,0.2549785674,1,
58903,unrelated,0.2134857178,1,
58904,unrelated,0.3195904791,1,
58905,unrelated,0.3585397601,1,
58906,unrelated,0.5264944434,1,
58907,discuss,0.417853266,0,
58908,unrelated,0.5042620897,1,
58909,unrelated,0.3623093665,1,
58910,unrelated,0.364672929,1,
58911,discuss,0.6729752421,1,
58912,unrelated,0.2327273637,1,
58913,unrelated,0.3340743482,1,
58914,discuss,0.6046744585,1,
58915,unrelated,0.3274613321,1,
58916,discuss,0.4909456372,0,
58917,discuss,0.5422349572,0,
58918,unrelated,0.2885299623,1,
58919,unrelated,0.3280272186,1,
58920,discuss,0.6768780947,1,
58921,unrelated,0.4488627315,1,
58922,unrelated,0.4932864606,1,
58923,discuss,0.1668100804,0,
58924,unrelated,0.3996288478,1,
58925,unrelated,0.1552088559,1,
58926,discuss,0.602420032,1,
58927,discuss,0.522845149,0,
58928,unrelated,0.2884780765,1,
58929,unrelated,0.5172368884,1,
58930,unrelated,0.3885494173,1,
58931,discuss,0.6326762438,1,
58932,discuss,0.5831824541,0,
58933,unrelated,0.3566022515,1,
58934,discuss,0.8108372688,1,
58935,disagree,0.6245496869,1,
58936,agree,0.4435068667,0,
58937,unrelated,0.4476583004,1,
58938,unrelated,0.3851797283,1,
58939,unrelated,0.34617576,1,
58940,unrelated,0.3304596543,1,
58941,unrelated,0.2104047537,1,
58942,discuss,0.5790872574,0,
58943,unrelated,0.1843855232,1,
58944,unrelated,0.2203633487,1,
58945,discuss,0.3932609856,0,
58946,unrelated,0.6339535117,0,
58947,unrelated,0.549402535,1,
58948,unrelated,0.3489945233,1,
58949,unrelated,0.2097007781,1,
58950,unrelated,0.2739166319,1,
58951,unrelated,0.1325680912,1,
58952,agree,0.704039216,1,
58953,agree,0.3475033641,0,
58954,unrelated,0.3958874643,1,
58955,unrelated,0.1995203495,1,
58956,unrelated,0.3200144768,1,
58957,unrelated,0.4413248599,1,
58958,unrelated,0.3999709189,1,
58959,discuss,0.4299886823,0,
58960,discuss,0.4452966452,0,
58961,unrelated,0.4236671925,1,
58962,unrelated,0.2651956975,1,
58963,unrelated,0.3826144636,1,
58964,unrelated,0.1809987426,1,
58965,discuss,0.6237503886,1,
58966,discuss,0.5936264992,0,
58967,disagree,0.4742881656,0,
58968,unrelated,0.2061919868,1,
58969,unrelated,0.3968493342,1,
58970,unrelated,0.3157651126,1,
58971,agree,0.7880994081,1,
58972,unrelated,0.4644095302,1,
58973,unrelated,0.3157097995,1,
58974,unrelated,0.5462663174,1,
58975,unrelated,0.3660263121,1,
58976,unrelated,0.2843456268,1,
58977,discuss,0.6061061621,1,
58978,discuss,0.7615181208,1,
58979,discuss,0.7449733615,1,
58980,unrelated,0.3931553662,1,
58981,unrelated,0.1447691321,1,
58982,unrelated,0.4793993533,1,
58983,unrelated,0.3417241275,1,
58984,agree,0.669400692,1,
58985,unrelated,0.2939695716,1,
58986,unrelated,0.3410369754,1,
58987,unrelated,0.2683857083,1,
58988,unrelated,0.4764683545,1,
58989,unrelated,0.459539175,1,
58990,unrelated,0.5200941563,1,
58991,unrelated,0.3209630847,1,
58992,unrelated,0.2591485083,1,
58993,unrelated,0.4282988608,1,
58994,unrelated,0.4643423259,1,
58995,unrelated,0.2655158937,1,
58996,discuss,0.6214163899,1,
58997,unrelated,0.3655383587,1,
58998,unrelated,0.3164463341,1,
58999,disagree,0.6188106537,1,
59000,unrelated,0.3495305479,1,
59001,unrelated,0.2876055539,1,
59002,unrelated,0.4301352203,1,
59003,unrelated,0.3373576701,1,
59004,unrelated,0.3327143192,1,
59005,unrelated,0.438699007,1,
59006,agree,0.5872430205,0,
59007,discuss,0.6960844398,1,
59008,unrelated,0.3245535791,1,
59009,unrelated,0.184329018,1,
59010,agree,0.5628532171,0,
59011,unrelated,0.4451651573,1,
59012,unrelated,0.2287240028,1,
59013,unrelated,0.3914179206,1,
59014,unrelated,0.3835512102,1,
59015,unrelated,0.4402771592,1,
59016,unrelated,0.3902762234,1,
59017,unrelated,0.3949227035,1,
59018,unrelated,0.2422705293,1,
59019,agree,0.5187619328,0,
59020,agree,0.6594632864,1,
59021,discuss,0.7187148929,1,
59022,discuss,0.5066500306,0,
59023,unrelated,0.4923079908,1,
59024,unrelated,0.6188859344,0,
59025,unrelated,0.5505073667,1,
59026,unrelated,0.5746928453,1,
59027,unrelated,0.3948558569,1,
59028,unrelated,0.5458153486,1,
59029,unrelated,0.3470089138,1,
59030,unrelated,0.3799722791,1,
59031,unrelated,0.4962494969,1,
59032,unrelated,0.6069325209,0,
59033,discuss,0.7261020541,1,
59034,unrelated,0.2429253906,1,
59035,disagree,0.6522019506,1,
59036,agree,0.6066127419,1,
59037,discuss,0.4093918502,0,
59038,discuss,0.6560431719,1,
59039,agree,0.795340538,1,
59040,unrelated,0.3964860141,1,
59041,unrelated,0.3664579093,1,
59042,discuss,0.588906467,0,
59043,unrelated,0.4043204188,1,
59044,unrelated,0.3273990154,1,
59045,unrelated,0.7328781486,0,
59046,unrelated,0.3959397674,1,
59047,unrelated,0.3378291428,1,
59048,discuss,0.3998758197,0,
59049,unrelated,0.2385279238,1,
59050,unrelated,0.2847332358,1,
59051,unrelated,0.3768956065,1,
59052,unrelated,0.2697364688,1,
59053,discuss,0.7353459001,1,
59054,discuss,0.6986364126,1,
59055,unrelated,0.5422533751,1,
59056,unrelated,0.3566451669,1,
59057,unrelated,0.3087733984,1,
59058,unrelated,0.3933768868,1,
59059,unrelated,0.1832211167,1,
59060,unrelated,0.2913178504,1,
59061,unrelated,0.4201614559,1,
59062,unrelated,0.3535867929,1,
59063,unrelated,0.3873336315,1,
59064,unrelated,0.2857682407,1,
59065,unrelated,0.5559619665,1,
59066,agree,0.6042431593,1,
59067,unrelated,0.6295310855,0,
59068,unrelated,0.3430397213,1,
59069,unrelated,0.3808402121,1,
59070,unrelated,0.4192429781,1,
59071,discuss,0.7561599016,1,
59072,unrelated,0.3708394468,1,
59073,unrelated,0.3801115751,1,
59074,unrelated,0.4286367595,1,
59075,discuss,0.6720504165,1,
59076,discuss,0.3907511532,0,
59077,unrelated,0.4192271233,1,
59078,unrelated,0.4655422568,1,
59079,unrelated,0.6088684797,0,
59080,unrelated,0.4635021985,1,
59081,unrelated,0.3259811401,1,
59082,unrelated,0.407608211,1,
59083,unrelated,0.4777119756,1,
59084,unrelated,0.3893656135,1,
59085,unrelated,0.3595351279,1,
59086,unrelated,0.5016769171,1,
59087,discuss,0.8068678975,1,
59088,unrelated,0.3643247187,1,
59089,unrelated,0.4434321821,1,
59090,discuss,0.532531023,0,
59091,agree,0.3787422478,0,
59092,unrelated,0.3915390372,1,
59093,unrelated,0.2828500569,1,
59094,unrelated,0.3891158402,1,
59095,discuss,0.5341355801,0,
59096,unrelated,0.3561715186,1,
59097,discuss,0.7012780905,1,
59098,discuss,0.3651017249,0,
59099,unrelated,0.671451509,0,
59100,unrelated,0.3604081571,1,
59101,discuss,0.4597801566,0,
59102,unrelated,0.1722003669,1,
59103,unrelated,0.3793984056,1,
59104,discuss,0.7831043601,1,
59105,discuss,0.7521716356,1,
59106,discuss,0.6597415805,1,
59107,unrelated,0.457108438,1,
59108,unrelated,0.2486364394,1,
59109,unrelated,0.3830550313,1,
59110,discuss,0.6789947748,1,
59111,unrelated,0.4174788296,1,
59112,agree,0.6374795437,1,
59113,unrelated,0.4078475237,1,
59114,unrelated,0.2241098285,1,
59115,discuss,0.7475306988,1,
59116,unrelated,0.3116213977,1,
59117,unrelated,0.4170840681,1,
59118,unrelated,0.3635987341,1,
59119,unrelated,0.407961905,1,
59120,disagree,0.3028084934,0,
59121,disagree,0.5287068486,0,
59122,unrelated,0.3894970119,1,
59123,unrelated,0.2999486029,1,
59124,unrelated,0.2313018143,1,
59125,discuss,0.5708246827,0,
59126,unrelated,0.5327931046,1,
59127,unrelated,0.2287811935,1,
59128,unrelated,0.5588850379,1,
59129,discuss,0.5547848344,0,
59130,unrelated,0.3892730176,1,
59131,unrelated,0.2751413882,1,
59132,unrelated,0.4213652015,1,
59133,unrelated,0.318690896,1,
59134,unrelated,0.7524184585,0,
59135,unrelated,0.3790818751,1,
59136,unrelated,0.5823918581,1,
59137,unrelated,0.1465100199,1,
59138,discuss,0.6329784393,1,
59139,unrelated,0.2847703993,1,
59140,unrelated,0.3177596033,1,
59141,unrelated,0.3472887576,1,
59142,discuss,0.3126347065,0,
59143,unrelated,0.4662403762,1,
59144,unrelated,0.5722590685,1,
59145,unrelated,0.3112218678,1,
59146,unrelated,0.2121324688,1,
59147,unrelated,0.3613707423,1,
59148,agree,0.629824698,1,
59149,unrelated,0.4814166129,1,
59150,unrelated,0.4562401772,1,
59151,discuss,0.4977359474,0,
59152,unrelated,0.3254464865,1,
59153,unrelated,0.2222536951,1,
59154,unrelated,0.2892850637,1,
59155,unrelated,0.4684077799,1,
59156,agree,0.6032999158,1,
59157,agree,0.6480651498,1,
59158,unrelated,0.4846732318,1,
59159,unrelated,0.4958415031,1,
59160,discuss,0.5643334389,0,
59161,discuss,0.6409052014,1,
59162,agree,0.3640988469,0,
59163,unrelated,0.2703271508,1,
59164,unrelated,0.1598007977,1,
59165,agree,0.3929303288,0,
59166,discuss,0.6843655705,1,
59167,unrelated,0.424464196,1,
59168,unrelated,0.495918721,1,
59169,unrelated,0.3220813274,1,
59170,unrelated,0.4483526945,1,
59171,unrelated,0.4133880734,1,
59172,unrelated,0.4793380201,1,
59173,unrelated,0.6133852005,0,
59174,unrelated,0.3364839256,1,
59175,unrelated,0.3746127486,1,
59176,unrelated,0.4274674058,1,
59177,unrelated,0.217911765,1,
59178,unrelated,0.393517822,1,
59179,unrelated,0.2622892857,1,
59180,unrelated,0.437951833,1,
59181,unrelated,0.2708495855,1,
59182,agree,0.6557772756,1,
59183,unrelated,0.32857728,1,
59184,unrelated,0.2901954055,1,
59185,unrelated,0.3151980042,1,
59186,unrelated,0.4899834096,1,
59187,unrelated,0.3247323632,1,
59188,unrelated,0.6603468657,0,
59189,discuss,0.6474444866,1,
59190,unrelated,0.381329,1,
59191,discuss,0.685434401,1,
59192,unrelated,0.153346926,1,
59193,unrelated,0.5462857485,1,
59194,discuss,,0,
59195,discuss,0.7662309408,1,
59196,unrelated,0.4032768905,1,
59197,unrelated,0.559106946,1,
59198,unrelated,0.1367142349,1,
59199,unrelated,0.2519001067,1,
59200,unrelated,0.3608496785,1,
59201,unrelated,0.3208205402,1,
59202,discuss,0.6491203904,1,
59203,unrelated,0.4235688746,1,
59204,discuss,0.6472804546,1,
59205,unrelated,0.5444481373,1,
59206,discuss,0.7386297584,1,
59207,unrelated,0.4258711636,1,
59208,agree,0.7209707499,1,
59209,unrelated,0.4132032692,1,
59210,discuss,0.6541826129,1,
59211,unrelated,0.3446819782,1,
59212,unrelated,0.4755044878,1,
59213,unrelated,0.3156808317,1,
59214,disagree,0.7578069568,1,
59215,agree,0.3710449934,0,
59216,agree,0.5550711751,0,
59217,unrelated,0.2584504187,1,
59218,unrelated,0.4281814992,1,
59219,unrelated,0.1842499226,1,
59220,unrelated,0.3600625694,1,
59221,discuss,0.5664765835,0,
59222,unrelated,0.4344024956,1,
59223,discuss,0.6226377487,1,
59224,unrelated,0.4614863396,1,
59225,discuss,0.6330295205,1,
59226,unrelated,0.1952724606,1,
59227,unrelated,0.3822396696,1,
59228,unrelated,0.3061239719,1,
59229,unrelated,0.2766878307,1,
59230,unrelated,0.1146038771,1,
59231,discuss,0.5308067203,0,
59232,discuss,0.4876025319,0,
59233,unrelated,0.297626853,1,
59234,unrelated,0.4159677327,1,
59235,unrelated,0.52182585,1,
59236,agree,0.5697822571,0,
59237,unrelated,0.3547134101,1,
59238,unrelated,0.3911996186,1,
59239,unrelated,0.4165621698,1,
59240,unrelated,0.3671920896,1,
59241,agree,0.5150412321,0,
59242,unrelated,0.349208504,1,
59243,discuss,0.646271944,1,
59244,unrelated,0.3616972268,1,
59245,discuss,0.7133182883,1,
59246,unrelated,0.4518866837,1,
59247,unrelated,0.2928919494,1,
59248,discuss,0.3467880189,0,
59249,unrelated,0.4774627388,1,
59250,unrelated,0.235970661,1,
59251,agree,0.4903278947,0,
59252,agree,0.873524487,1,
59253,unrelated,0.4769940674,1,
59254,unrelated,0.4488775432,1,
59255,unrelated,0.4520948231,1,
59256,unrelated,0.5203577876,1,
59257,unrelated,0.3557657897,1,
59258,unrelated,0.5151646137,1,
59259,unrelated,0.3002818525,1,
59260,unrelated,0.2838335633,1,
59261,unrelated,0.5507795215,1,
59262,discuss,0.6096091866,1,
59263,unrelated,0.3247748613,1,
59264,discuss,0.4544957578,0,
59265,unrelated,0.6315822005,0,
59266,discuss,0.607021451,1,
59267,agree,0.5741696358,0,
59268,unrelated,0.4987945259,1,
59269,unrelated,0.4524871111,1,
59270,unrelated,0.3289327919,1,
59271,unrelated,0.4363970459,1,
59272,unrelated,0.3788040876,1,
59273,unrelated,0.5616013408,1,
59274,discuss,0.5151569843,0,
59275,unrelated,0.4140349925,1,
59276,unrelated,0.2794622183,1,
59277,unrelated,0.2677618265,1,
59278,agree,0.5259606242,0,
59279,unrelated,0.2566121221,1,
59280,unrelated,0.4058666825,1,
59281,discuss,0.6654752493,1,
59282,unrelated,0.4119250178,1,
59283,unrelated,0.2881316245,1,
59284,unrelated,0.4864131212,1,
59285,discuss,0.4244045317,0,
59286,unrelated,0.5465242863,1,
59287,unrelated,0.4572606385,1,
59288,discuss,0.6781295538,1,
59289,agree,0.6095660329,1,
59290,agree,0.8591861129,1,
59291,unrelated,0.3960021734,1,
59292,unrelated,0.4848856032,1,
59293,discuss,0.4078504741,0,
59294,disagree,0.3612882495,0,
59295,unrelated,0.5232348442,1,
59296,discuss,0.5414258838,0,
59297,unrelated,0.3503145576,1,
59298,unrelated,0.4527315497,1,
59299,unrelated,0.2773410678,1,
59300,agree,0.6475381851,1,
59301,unrelated,0.1595454067,1,
59302,unrelated,0.3441307843,1,
59303,unrelated,0.3949016929,1,
59304,unrelated,0.5999954343,1,
59305,unrelated,0.431902945,1,
59306,unrelated,0.3212141693,1,
59307,unrelated,0.484184742,1,
59308,disagree,0.6282964349,1,
59309,unrelated,0.3056709468,1,
59310,unrelated,0.3615947068,1,
59311,unrelated,0.1645287275,1,
59312,discuss,0.5204555392,0,
59313,unrelated,0.3287529647,1,
59314,unrelated,0.3999217749,1,
59315,unrelated,0.4242942929,1,
59316,unrelated,0.3295385242,1,
59317,unrelated,0.6035509109,0,
59318,agree,0.2760601938,0,
59319,unrelated,0.2723276317,1,
59320,discuss,0.7302283645,1,
59321,unrelated,0.5993902087,1,
59322,unrelated,0.3857493401,1,
59323,unrelated,0.319188714,1,
59324,unrelated,0.4424563646,1,
59325,unrelated,0.4021109641,1,
59326,unrelated,0.2855204046,1,
59327,unrelated,0.3116961718,1,
59328,unrelated,0.4434921145,1,
59329,unrelated,0.0719402954,1,
59330,unrelated,0.4613492191,1,
59331,unrelated,0.2111442387,1,
59332,unrelated,0.3301559091,1,
59333,unrelated,0.2686284781,1,
59334,unrelated,0.4586758316,1,
59335,discuss,0.8293554783,1,
59336,discuss,0.6635364294,1,
59337,unrelated,0.2602422833,1,
59338,unrelated,0.3345407844,1,
59339,discuss,0.7576720119,1,
59340,unrelated,0.2876978815,1,
59341,unrelated,0.4553678334,1,
59342,discuss,0.5234712362,0,
59343,discuss,0.576634109,0,
59344,agree,0.5485606194,0,
59345,agree,0.6726062894,1,
59346,unrelated,0.1287233829,1,
59347,unrelated,0.3770051301,1,
59348,agree,0.5690631866,0,
59349,discuss,0.6757032275,1,
59350,unrelated,0.4391061366,1,
59351,unrelated,0.39843449,1,
59352,unrelated,0.3407227397,1,
59353,unrelated,0.3381977677,1,
59354,unrelated,0.2690152824,1,
59355,discuss,0.5157263279,0,
59356,unrelated,0.410220772,1,
59357,unrelated,0.3769104183,1,
59358,unrelated,0.0480160005,1,
59359,unrelated,0.3275257945,1,
59360,unrelated,0.3742086887,1,
59361,unrelated,0.6003357768,0,
59362,unrelated,0.2477311939,1,
59363,unrelated,0.4637204707,1,
59364,unrelated,0.2036976367,1,
59365,disagree,0.6498275399,1,
59366,agree,0.4690984786,0,
59367,unrelated,0.3475246429,1,
59368,unrelated,0.2503259182,1,
59369,discuss,0.6708163023,1,
59370,unrelated,0.594035387,1,
59371,unrelated,0.5591800809,1,
59372,unrelated,0.2206842601,1,
59373,unrelated,0.3927624822,1,
59374,discuss,0.5673514009,0,
59375,unrelated,0.4814852774,1,
59376,unrelated,0.4096065462,1,
59377,unrelated,0.3518087566,1,
59378,unrelated,0.2139762789,1,
59379,unrelated,0.420822084,1,
59380,unrelated,0.4198245406,1,
59381,unrelated,0.3070493937,1,
59382,unrelated,0.3745502234,1,
59383,unrelated,0.3310168386,1,
59384,unrelated,0.328677088,1,
59385,unrelated,0.450643748,1,
59386,unrelated,0.4356878102,1,
59387,unrelated,0.4437289834,1,
59388,agree,0.550295949,0,
59389,unrelated,0.3450485766,1,
59390,discuss,0.4921119809,0,
59391,discuss,0.6724247932,1,
59392,unrelated,0.4475981295,1,
59393,unrelated,0.4307715595,1,
59394,unrelated,0.3482488692,1,
59395,disagree,0.569467485,0,
59396,unrelated,0.3972975612,1,
59397,unrelated,0.2301530242,1,
59398,disagree,0.5025112629,0,
59399,unrelated,0.097038731,1,
59400,unrelated,0.2939606309,1,
59401,unrelated,0.5872009397,1,
59402,unrelated,0.1597165614,1,
59403,unrelated,0.295491904,1,
59404,agree,0.4646282494,0,
59405,unrelated,0.6140060425,0,
59406,unrelated,0.51051265,1,
59407,agree,0.7177667618,1,
59408,unrelated,0.4605403543,1,
59409,unrelated,0.5452848673,1,
59410,unrelated,0.3456235528,1,
59411,unrelated,0.2543023527,1,
59412,unrelated,0.3777778149,1,
59413,disagree,0.5405790806,0,
59414,discuss,0.4573297203,0,
59415,unrelated,0.5078328848,1,
59416,discuss,0.4418221414,0,
59417,unrelated,0.4846349657,1,
59418,unrelated,0.4245858192,1,
59419,unrelated,0.3389821947,1,
59420,discuss,0.7253776789,1,
59421,unrelated,,1,
59422,unrelated,0.4335357249,1,
59423,agree,0.6960018277,1,
59424,unrelated,0.4829940796,1,
59425,disagree,0.5867931843,0,
59426,discuss,0.7168516517,1,
59427,unrelated,0.4147354066,1,
59428,unrelated,0.3081970811,1,
59429,unrelated,0.4366624355,1,
59430,unrelated,0.3282573819,1,
59431,discuss,0.7514475584,1,
59432,unrelated,0.5086699128,1,
59433,unrelated,0.3446211815,1,
59434,unrelated,0.5481417775,1,
59435,unrelated,0.3914773762,1,
59436,unrelated,0.3288424909,1,
59437,unrelated,0.4998196363,1,
59438,unrelated,0.2599451244,1,
59439,unrelated,0.2148351371,1,
59440,unrelated,0.3102104366,1,
59441,unrelated,0.3695958853,1,
59442,discuss,0.511370182,0,
59443,discuss,0.7266822457,1,
59444,unrelated,0.4262471497,1,
59445,discuss,0.5464525223,0,
59446,agree,0.3676710427,0,
59447,unrelated,0.4190886915,1,
59448,unrelated,0.2699569762,1,
59449,unrelated,0.3747410774,1,
59450,unrelated,0.4383024871,1,
59451,unrelated,0.1367045939,1,
59452,unrelated,0.4534307122,1,
59453,discuss,0.7166522145,1,
59454,discuss,0.7670100331,1,
59455,agree,0.5212116838,0,
59456,unrelated,0.2318271101,1,
59457,unrelated,0.2455710322,1,
59458,agree,0.5493628383,0,
59459,unrelated,0.4795936644,1,
59460,discuss,0.7435954213,1,
59461,discuss,0.3034353256,0,
59462,unrelated,0.303031683,1,
59463,discuss,0.6528143883,1,
59464,unrelated,0.3420266211,1,
59465,unrelated,0.4282229543,1,
59466,agree,0.5616632104,0,
59467,unrelated,0.385068357,1,
59468,unrelated,0.2972100675,1,
59469,unrelated,0.2551727593,1,
59470,unrelated,0.2977232039,1,
59471,unrelated,0.4600961804,1,
59472,unrelated,0.2541851103,1,
59473,disagree,0.5995568037,0,
59474,unrelated,0.3194512129,1,
59475,unrelated,0.2607935667,1,
59476,unrelated,0.3440927267,1,
59477,discuss,0.8255015612,1,
59478,unrelated,0.3033904731,1,
59479,unrelated,0.5013884306,1,
59480,unrelated,0.6600080132,0,
59481,unrelated,0.5859110951,1,
59482,unrelated,0.3282119334,1,
59483,unrelated,0.3605584204,1,
59484,unrelated,0.5034196973,1,
59485,unrelated,0.2151687443,1,
59486,unrelated,0.1461285502,1,
59487,unrelated,0.4632682502,1,
59488,unrelated,0.5802932382,1,
59489,unrelated,0.4576103687,1,
59490,discuss,0.5906175375,0,
59491,unrelated,0.4501802325,1,
59492,unrelated,0.312974453,1,
59493,unrelated,0.4172773063,1,
59494,unrelated,0.4151352346,1,
59495,unrelated,0.3323137164,1,
59496,unrelated,0.4968391955,1,
59497,unrelated,0.2299583554,1,
59498,unrelated,0.3238144219,1,
59499,unrelated,0.2920714617,1,
59500,unrelated,0.5199895501,1,
59501,discuss,0.7333784699,1,
59502,unrelated,0.2934013903,1,
59503,unrelated,0.5341051817,1,
59504,unrelated,0.2384814024,1,
59505,disagree,0.5301482677,0,
59506,unrelated,0.2202114165,1,
59507,discuss,0.4334197938,0,
59508,disagree,0.5420151949,0,
59509,unrelated,0.4969063699,1,
59510,unrelated,0.3449994028,1,
59511,unrelated,0.3125134706,1,
59512,agree,0.3930104077,0,
59513,unrelated,0.6820861697,0,
59514,discuss,0.6147299409,1,
59515,agree,0.7266628146,1,
59516,agree,0.631763041,1,
59517,unrelated,0.5136098862,1,
59518,unrelated,0.3146260679,1,
